Date,Unnamed: 0,level_0,index,Close,SP Daily Return,SP Trailing 4 Weeks Return,SP Trailing 1 Week Return,Cumulative Returns,CPIUS,MoM,YoY,RollingMean12,m2,m2_growth,MoMGrowthChange,meanvalue_x,OneYearYield,TenYield,spread,unemp_rate,unemp_growth,meanvalue_y,T10Y2Y,Inverted12months,Shiller_P/E,ConsumerConfidence,MoMConsumerConf,RollingConsConf,InflationExp,MoMInflationExp,RollingExpInfl,adjusted_value,composite_confidence_growth_yoy,MoMConfidence,RollingComp,housing_yoy,MoMRetail,RollingHousing,real_yield,detrendedm2,mom2diff,maxtight,TenYieldNorm,detrendedyield,detrendedshiller,ShillerOver,CPIDetrend,CPIDeviation,CPIGoalDev,CPIDev,CPIOver,Drawdown% 2,Drawdown% 7,Drawdown% 66,Drawdown% 132,Drawdown% 252,Forward Return,positive_ret,Forward lag_1,Forward lag_2,Forward lag_3,Forward lag_4,Forward lag_5,Forward lag_6,Forward lag_7,Forward lag_8,Forward lag_9,Forward lag_10,Anomaly,Combined Economy Score
1995-12-22,174,4166.0,1511.0,605.9400024414062,-0.0097886854804789,0.0197643361721198,-0.0089881258802195,0.7146010551966564,153.7,0.001302931596091,0.0260347129506006,0.0281210773948065,3763.5,0.0467250730079265,0.0216666146133632,3642.3,5.0,5.739999771118164,0.7399997711181641,5.6,0.018181818181818,6.1,0.43,0.0,25.03,-0.0269687162891046,-0.0509086382872754,0.0238316161196186,-0.0333333333333333,-0.8111111111111112,0.0183230759448343,100.588346886829,-0.0028462605989431,11.312270319111803,100.945079405025,-0.0265734265734265,-18.99020979020851,-0.0360487893199425,3.136528476058097,530.4266415594848,0.0348445125994203,0.5458573554979003,67.88400955218434,-0.8242899575619447,-1.065049696771318,0.0,-4.2223562867722136e-05,4.6443016405726464e-05,0.0200422235628677,0.0304259634888437,0.0304259634888437,-0.9788685480478932,-2.53341696635767,-2.53341696635767,-2.53341696635767,-2.53341696635767,0.0023565740207556,1.0,-0.0161761873379339,-0.0137456731888436,-0.0351782963073282,-0.0274249829257811,-0.0271662199109851,-0.0307702283490652,-0.0109060338697233,-0.0027733411645611,-0.0015703450243274,0.0065506771920689,0.0192962626242341,40.51360099797687
1996-01-05,175,4178.0,1521.0,616.7100219726562,-0.0016027039255476,0.0065506771920689,0.009396192311954,0.7450764929930833,153.7,0.001302931596091,0.0260347129506006,0.0281210773948065,3763.5,0.0467250730079265,0.0216666146133632,3642.3,5.039999961853027,5.677000045776367,0.6370000839233398,5.6,0.018181818181818,6.1,0.49,0.0,24.76,-0.0371179039301309,0.3763318777292521,0.0100652226476085,-0.1250000000000001,2.750000000000004,-0.0039983526265942,100.506483073421,-0.004844501845262,0.7020584295974086,100.9043065606795,0.0278637770897833,-2.04855792732606,-0.020397809196184,3.0735287507163003,507.6727609554,0.0326207458658025,0.5458573554979003,66.66242913753392,-1.940256336273308,-1.33893979003901,0.0,-2.1799748479343906e-05,2.6019202017348236e-05,0.0200217997484793,0.0283018867924527,0.0283018867924527,-0.1602703925547584,-0.7419663453967781,-2.53341696635767,-2.53341696635767,-2.53341696635767,0.0400836208629364,1.0,0.0293670297716581,0.0275864521444477,0.0246323514951758,0.0230870909151628,0.0164462575168398,0.0115372162177731,0.00444415034699,0.0130893203788595,0.0037674455433505,0.0123114861910405,0.0185782330636908,42.11352378476308
1996-01-12,176,4182.0,1525.0,602.6900024414062,0.0070345243116718,-0.0307702283490652,-0.0283311616815788,0.7054046769959486,153.7,0.001302931596091,0.0260347129506006,0.0281210773948065,3777.8,0.0495346575913322,0.0601301272002106,3651.8225806451615,5.03000020980835,5.75600004196167,0.7259998321533203,5.6,0.018181818181818,6.1,0.56,0.0,24.76,-0.0371179039301309,0.3763318777292521,0.0100652226476085,-0.1250000000000001,2.750000000000004,-0.0039983526265942,100.506483073421,-0.004844501845262,0.7020584295974086,100.9043065606795,0.0278637770897833,-2.04855792732606,-0.020397809196184,3.152528746901603,514.3881340873718,0.0364131999889352,0.5458573554979003,66.25511567831788,-2.3123651168429973,-1.3402364877949076,0.0,-2.1799748479343906e-05,2.6019202017348236e-05,0.0200217997484793,0.0283018867924527,0.0283018867924527,0.0,-3.676048829303241,-3.733375457464232,-3.733375457464232,-3.733375457464232,0.0890673355428695,1.0,0.0962271566884531,0.066420509734929,0.0450635354380593,0.0400836208629364,0.0293670297716581,0.0275864521444477,0.0246323514951758,0.0230870909151628,0.0164462575168398,0.0115372162177731,0.0143074921386195,44.98320651754702
1996-01-19,177,4188.0,1531.0,611.8300170898438,0.0059023196651133,0.0023565740207556,-0.0019854326826155,0.7312677636011922,153.7,0.001302931596091,0.0260347129506006,0.0281210773948065,3777.8,0.0495346575913322,0.0601301272002106,3651.8225806451615,4.960000038146973,5.514999866485596,0.554999828338623,5.6,0.0,6.1,0.51,0.0,24.76,-0.0371179039301309,0.3763318777292521,0.0100652226476085,-0.1250000000000001,2.750000000000004,-0.0039983526265942,100.506483073421,-0.004844501845262,0.7020584295974086,100.9043065606795,0.0278637770897833,-2.04855792732606,-0.020397809196184,2.911528571425529,503.01119378532985,0.0402575777681679,0.5458573554979003,65.64270618082179,-2.871967596369558,-1.3421815344287538,0.0,-2.1799748479350844e-05,2.601920201735517e-05,0.0200217997484793,0.0283018867924527,0.0283018867924527,0.0,-0.4690837384603275,-3.733375457464232,-3.733375457464232,-3.733375457464232,0.0653360365520556,1.0,0.0741296775384545,0.0741296775384545,0.0774768497457183,0.101180356940981,0.0991010699230383,0.0890673355428695,0.0962271566884531,0.066420509734929,0.0450635354380593,0.0400836208629364,0.019689836748867,46.29052568024567
1996-01-26,178,4190.0,1533.0,612.7899780273438,-0.0009945327069419,0.0123114861910405,0.0177703660742198,0.7339841217055476,153.7,0.001302931596091,0.0260347129506006,0.0281210773948065,3777.8,0.0495346575913322,0.0601301272002106,3651.8225806451615,4.96999979019165,5.635000228881836,0.6650004386901855,5.6,0.0,6.1,0.57,0.0,24.76,-0.0371179039301309,0.3763318777292521,0.0100652226476085,-0.1250000000000001,2.750000000000004,-0.0039983526265942,100.506483073421,-0.004844501845262,0.7020584295974086,100.9043065606795,0.0278637770897833,-2.04855792732606,-0.020397809196184,3.031528933821769,499.2188803513159,0.0402575777681679,0.5458573554979003,65.46783496695289,-3.0292364709152797,-1.342829883306699,0.0,-2.1799748479343906e-05,2.6019202017348236e-05,0.0200217997484793,0.0283018867924527,0.0283018867924527,-0.0994532706941908,-0.3374644998092527,-3.733375457464232,-3.733375457464232,-3.733375457464232,0.0565698561962426,1.0,0.0471045985309785,0.0653360365520556,0.0741296775384545,0.0741296775384545,0.0774768497457183,0.101180356940981,0.0991010699230383,0.0890673355428695,0.0962271566884531,0.066420509734929,0.0190975104779695,46.31905972160173
1996-02-02,179,4198.0,1541.0,635.8400268554688,-0.0041036165570593,0.0275864521444477,0.0418904434892168,0.7992078037265404,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3777.8,0.0495346575913322,0.0601301272002106,3651.8225806451615,4.840000152587891,5.642000198364258,0.8020000457763672,5.8,0.0357142857142858,5.68,0.76,0.0,25.97,-0.0431125131440588,0.1615018247046464,-4.676115748021107e-05,-0.0999999999999999,-0.2000000000000008,-0.0123316859599276,100.531757538654,-0.0064209347644508,0.3254066092947185,100.8501666101799,0.1271860095389507,3.5645645645645496,0.0089818131094017,2.851302523945661,484.0496266152591,0.0402575777681679,0.5458573554979003,64.90747901281287,-3.5191830677626115,-0.1354232788184965,0.0,-3.7972120025681062e-06,8.016665540572434e-06,0.0200037972120025,0.0283018867924527,0.0283018867924527,-0.4103616557059399,-0.4103616557059399,-3.635313281001372,-3.635313281001372,-3.635313281001372,0.0193433811999375,1.0,0.0131284791822927,0.0163135251343953,0.0328890940059953,0.041214882594563,0.0541788747524589,0.0631008351033854,0.0751807454040371,0.0565698561962426,0.0471045985309785,0.0653360365520556,0.0148946710553173,41.44301786201623
1996-02-09,180,4200.0,1543.0,646.3300170898438,0.0076392193536531,0.0400836208629364,0.0395442072838996,0.8288908552702468,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3777.8,0.0495346575913322,0.0601301272002106,3651.8225806451615,4.840000152587891,5.65500020980835,0.815000057220459,5.8,0.0357142857142858,5.68,0.75,0.0,25.97,-0.0431125131440588,0.1615018247046464,-4.676115748021107e-05,-0.0999999999999999,-0.2000000000000008,-0.0123316859599276,100.531757538654,-0.0064209347644508,0.3254066092947185,100.8501666101799,0.1271860095389507,3.5645645645645496,0.0089818131094017,2.8643025353897533,480.2573131812456,0.0247600600701982,0.5458573554979003,64.7887392071972,-3.620320534055111,-0.1360716276964453,0.0,1.6658462498948118e-05,1.243900896094379e-05,0.019983341537501,0.0279069767441859,0.0279069767441859,0.0,-0.4053649138847446,-3.591048126955539,-3.591048126955539,-3.591048126955539,0.016478816776442,1.0,0.03137573969751,0.0193433811999375,0.0131284791822927,0.0163135251343953,0.0328890940059953,0.041214882594563,0.0541788747524589,0.0631008351033854,0.0751807454040371,0.0565698561962426,0.0112827654048809,41.16908127630467
1996-02-16,181,4207.0,1550.0,651.3200073242188,-0.0064980775108665,0.0774768497457183,0.0220601228125212,0.8430108052435248,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3685.0,0.0158511371467953,-0.6799990568710623,3660.576271186441,4.769999980926514,5.690999984741211,0.9210000038146972,5.8,0.0357142857142858,5.68,0.83,0.0,25.97,-0.0431125131440588,0.1615018247046464,-4.676115748021107e-05,-0.0999999999999999,-0.2000000000000008,-0.0123316859599276,100.531757538654,-0.0064209347644508,0.3254066092947185,100.8501666101799,0.1271860095389507,3.5645645645645496,0.0089818131094017,2.9003023103226147,374.18421616219575,-0.0002793017163664,0.5458573554979003,64.36079633378074,-3.9866552198404577,-0.1383408487692641,0.0,1.6658462498948118e-05,1.243900896094379e-05,0.019983341537501,0.0279069767441859,0.0279069767441859,-0.6498077510866517,-1.531484571148794,-3.508960850301051,-3.508960850301051,-3.508960850301051,-0.0215839776155397,0.0,-0.0297346207598068,-0.0346209448808578,-0.0293736282967601,-0.0244638340631185,-0.0252796345159241,0.0113254949184902,0.016478816776442,0.03137573969751,0.0193433811999375,0.0131284791822927,0.012324849802935,38.34227302075555
1996-02-23,182,4211.0,1553.0,648.0999755859375,0.0116287378255994,0.0471045985309785,-0.0235035632447925,0.8338992268793657,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3685.0,0.0158511371467953,-0.6799990568710623,3660.576271186441,4.820000171661377,5.973999977111816,1.1539998054504397,5.8,0.0357142857142858,5.68,0.82,0.0,25.97,-0.0431125131440588,0.1615018247046464,-4.676115748021107e-05,-0.0999999999999999,-0.2000000000000008,-0.0123316859599276,100.531757538654,-0.0064209347644508,0.3254066092947185,100.8501666101799,0.1271860095389507,3.5645645645645496,0.0089818131094017,3.18330230269322,366.59958929416734,-0.0002793017163664,0.5458573554979003,64.17453086696725,-4.137716008007601,-0.1396375465251615,0.0,1.665846249894465e-05,1.243900896094032e-05,0.019983341537501,0.0279069767441859,0.0279069767441859,0.0,-3.006765235641108,-3.508960850301051,-3.508960850301051,-3.508960850301051,0.0016818807229286,1.0,0.0145632649639257,0.0057255194365299,0.0020420332169868,-0.0215839776155397,-0.0297346207598068,-0.0346209448808578,-0.0293736282967601,-0.0244638340631185,-0.0252796345159241,0.0113254949184902,0.0125646768669404,37.90294667080663
1996-03-01,183,4218.0,1560.0,644.3699951171875,0.0061521204291894,0.0163135251343953,-0.0003434507607839,0.8233446696264797,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3685.0,0.0158511371467953,-0.6799990568710623,3660.576271186441,4.860000133514404,5.978000164031982,1.118000030517578,5.8,0.0357142857142858,5.68,0.73,0.0,25.63,-0.0850409836065573,0.9725359856057584,-0.010049734605782,-0.0666666666666667,-0.3333333333333322,-0.0238396224678641,100.548893046456,-0.0070990956118612,0.1056171526870295,100.79025745893694,0.1405750798722045,0.1052715654952076,0.019754022915661,3.187302489613386,353.3264922751182,-0.0002793017163664,0.5458573554979003,64.10544593802719,-4.145192749316536,-0.4819067675979802,0.0,1.6658462498948118e-05,1.243900896094379e-05,0.019983341537501,0.0279069767441859,0.0279069767441859,0.0,-2.829705639750899,-3.508960850301051,-3.508960850301051,-3.508960850301051,0.0145257932903282,1.0,0.0079165675908394,0.0064986466714327,0.0025801602733963,0.0038587286623035,-0.0137161480064532,-0.0125064359918264,0.0016818807229286,0.0145632649639257,0.0057255194365299,0.0020420332169868,0.0070965722722451,37.82197459873209
1996-03-08,184,4223.0,1565.0,633.5,-0.0308269313263243,0.0113254949184902,0.0099036435887811,0.7925863354303238,154.7,0.0051981806367771,0.0279069767441859,0.0279995167693958,3685.0,0.0158511371467953,-0.6799990568710623,3660.576271186441,4.909999847412109,6.412000179290772,1.502000331878662,5.5,-0.0178571428571427,5.68,0.68,0.0,25.63,-0.0850409836065573,0.9725359856057584,-0.010049734605782,-0.0666666666666667,-0.3333333333333322,-0.0238396224678641,100.548893046456,-0.0070990956118612,0.1056171526870295,100.79025745893694,0.1405750798722045,0.1052715654952076,0.019754022915661,3.621302504872175,343.84570869008303,0.0029210521089435,0.5458573554979003,64.14010836156739,-4.0665244774684055,-0.4835276397928538,0.0,2.360448940613713e-05,1.9385035868132803e-05,0.0199763955105938,0.0279069767441859,0.0279069767441859,-3.082693132632429,-3.398950696744919,-4.225566814001812,-4.225566814001812,-4.225566814001812,-0.0143961352837439,0.0,0.0059202229318437,0.0001372800111087,0.0001372800111087,0.006837651885688,0.0145257932903282,0.0079165675908394,0.0064986466714327,0.0025801602733963,0.0038587286623035,-0.0137161480064532,0.0090236525374794,36.962375590600814
1996-03-15,185,4228.0,1570.0,641.4299926757812,0.0008738083587316,-0.0297346207598068,-0.0227511602953073,0.8150254775150407,155.0,0.0019392372333548,0.027170311464546,0.027877887987215,3690.5,0.018996603804843,0.1984379182968361,3674.388524590164,5.0,6.453000068664551,1.4530000686645508,5.5,-0.0178571428571427,5.68,0.59,0.0,25.63,-0.0850409836065573,0.9725359856057584,-0.010049734605782,-0.0666666666666667,-0.3333333333333322,-0.0238396224678641,100.548893046456,-0.0070990956118612,0.1056171526870295,100.79025745893694,0.1405750798722045,0.1052715654952076,0.019754022915661,3.735968922209944,339.86492510504786,0.004412476695613,0.5458573554979003,64.36187582243372,-3.800751168294141,-0.4851485119877239,0.0,1.652116940959944e-05,1.2301715871595113e-05,0.0199834788305904,0.0279069767441859,0.0279069767441859,0.0,-3.082693132632429,-4.225566814001812,-4.225566814001812,-4.225566814001812,0.002527806153401,1.0,-0.0028814749909747,-0.0092766075916429,-0.0101872118563189,0.0137174466320537,-0.0143961352837439,0.0059202229318437,0.0001372800111087,0.0001372800111087,0.006837651885688,0.0145257932903282,0.012523574213055,37.52967931848767
1996-03-22,186,4233.0,1575.0,650.6199951171875,0.0022027336687309,0.0016818807229286,0.0189925678881841,0.8410300123201488,155.0,0.0019392372333548,0.027170311464546,0.027877887987215,3690.5,0.018996603804843,0.1984379182968361,3674.388524590164,4.96999979019165,6.310999870300293,1.3410000801086426,5.5,-0.0178571428571427,5.68,0.58,0.0,25.63,-0.0850409836065573,0.9725359856057584,-0.010049734605782,-0.0666666666666667,-0.3333333333333322,-0.0238396224678641,100.548893046456,-0.0070990956118612,0.1056171526870295,100.79025745893694,0.1405750798722045,0.1052715654952076,0.019754022915661,3.593968723845686,330.3841415200127,0.008242774242154,0.5458573554979003,64.55881584496224,-3.559805297457672,-0.4867693841825939,0.0,1.652116940959944e-05,1.2301715871595113e-05,0.0199834788305904,0.0279069767441859,0.0279069767441859,0.0,-0.5301496733663031,-4.225566814001812,-4.225566814001812,-4.225566814001812,-0.0020024766063552,0.0,-0.0075540374966479,-0.0123985592222894,-0.0169157107937163,0.0055657006454064,0.002527806153401,-0.0028814749909747,-0.0092766075916429,-0.0101872118563189,0.0137174466320537,-0.0143961352837439,0.0120157634923578,38.16856776144719
1996-03-29,187,4238.0,1580.0,645.5,-0.0053009560644504,0.0064986466714327,-0.0042197977407935,0.8265421934021686,155.0,0.0019392372333548,0.027170311464546,0.027877887987215,3690.5,0.018996603804843,0.1984379182968361,3674.388524590164,5.0,6.334000110626221,1.3340001106262207,5.5,-0.0178571428571427,5.68,0.55,0.0,25.63,-0.0850409836065573,0.9725359856057584,-0.010049734605782,-0.0666666666666667,-0.3333333333333322,-0.0238396224678641,100.548893046456,-0.0070990956118612,0.1056171526870295,100.79025745893694,0.1405750798722045,0.1052715654952076,0.019754022915661,3.6169689641716136,320.90335793497707,0.008242774242154,0.5458573554979003,64.77314721607243,-3.301468078039548,-0.4883902563774676,0.0,1.65211694095925e-05,1.2301715871588174e-05,0.0199834788305904,0.0279069767441859,0.0279069767441859,-0.530095606445043,-1.1439991176135185,-4.225566814001812,-4.225566814001812,-4.225566814001812,0.0080438417781096,1.0,0.0070118337156634,-0.0001531090102501,0.0001999952113822,0.0014755494449312,-0.0020024766063552,-0.0075540374966479,-0.0123985592222894,-0.0169157107937163,0.0055657006454064,0.002527806153401,0.00872808473651,37.82103977850928
1996-04-05,188,4243.0,1584.0,655.8599853515625,-3.052316140295108e-05,0.0001372800111087,0.0089841041364735,0.8558573760011725,155.0,0.0019392372333548,0.027170311464546,0.027877887987215,3690.5,0.018996603804843,0.1984379182968361,3674.388524590164,4.980000019073486,6.326000213623047,1.3460001945495603,5.6,0.018181818181818,5.68,0.48,0.0,25.42,-0.0694006309148264,-0.1839154726160167,-0.0175319760232192,-0.0666666666666667,0.0,-0.0353475589758006,100.623721401254,-0.0049863157849169,-0.297612532984383,100.74823612309,0.3756708407871199,1.6723857537811018,0.0664875259258608,3.60896906716844,311.42257434994235,0.0025078451699211,0.5458573554979003,64.97500490277652,-3.055604543027528,-0.7000111285723349,0.0,1.652116940960291e-05,1.2301715871598582e-05,0.0199834788305903,0.0279069767441859,0.0279069767441859,0.0,-0.5244865548265772,-4.225566814001812,-4.225566814001812,-4.225566814001812,-0.0229469522902839,0.0,-0.0217265351800838,-0.0181302150379384,0.0013002870397409,0.0134314220141844,0.0080438417781096,0.0070118337156634,-0.0001531090102501,0.0001999952113822,0.0014755494449312,-0.0020024766063552,0.0129949347956229,36.75590757437352
1996-04-12,189,4248.0,1589.0,636.7100219726562,0.0087614141149046,-0.0092766075916429,-0.0344943454739516,0.8016695896128248,155.5,0.0032258064516128,0.0284391534391534,0.0279251344583794,3722.7,0.0249442471297596,0.3130898231082912,3703.461764705882,4.929999828338623,6.498000144958496,1.568000316619873,5.6,0.018181818181818,5.68,0.56,0.0,25.42,-0.0694006309148264,-0.1839154726160167,-0.0175319760232192,-0.0666666666666667,0.0,-0.0353475589758006,100.623721401254,-0.0049863157849169,-0.297612532984383,100.74823612309,0.3756708407871199,1.6723857537811018,0.0664875259258608,3.654084801043148,334.14179076490655,0.0111951064084987,0.5458573554979003,65.36936489849717,-2.617238698998932,-0.701632000767205,0.0,9.57738156532814e-06,5.357928027323815e-06,0.0199904226184346,0.0284391534391534,0.0284391534391534,0.0,-3.7629971681458754,-4.576312491135854,-4.576312491135854,-4.576312491135854,0.0389502080022765,1.0,0.0331284806589688,0.0188476755191893,0.0040175292048076,-0.009282224884199,-0.0229469522902839,-0.0217265351800838,-0.0181302150379384,0.0013002870397409,0.0134314220141844,0.0080438417781096,0.0135079258014922,32.88745508458019
1996-04-19,190,4252.0,1593.0,643.6099853515625,0.003117158469571,-0.0169157107937163,-0.004082337207685,0.8211941043215807,155.5,0.0032258064516128,0.0284391534391534,0.0279251344583794,3722.7,0.0249442471297596,0.3130898231082912,3703.461764705882,4.849999904632568,6.558000087738037,1.7080001831054688,5.6,0.018181818181818,5.68,0.56,0.0,25.42,-0.0694006309148264,-0.1839154726160167,-0.0175319760232192,-0.0666666666666667,0.0,-0.0353475589758006,100.623721401254,-0.0049863157849169,-0.297612532984383,100.74823612309,0.3756708407871199,1.6723857537811018,0.0664875259258608,3.714084743822689,326.5571638968786,0.0123664259500646,0.5458573554979003,65.64582465911477,-2.305574259734982,-0.7029286985231025,0.0,9.57738156533161e-06,5.357928027327284e-06,0.0199904226184346,0.0284391534391534,0.0284391534391534,0.0,-0.5255836664244187,-4.576312491135854,-4.576312491135854,-4.576312491135854,0.0393095016683893,1.0,0.0362213661959158,0.0316588882328003,0.0359694091780831,0.0389502080022765,0.0331284806589688,0.0188476755191893,0.0040175292048076,-0.009282224884199,-0.0229469522902839,-0.0217265351800838,0.0168014879888429,32.474577784286176
1996-05-03,191,4263.0,1604.0,641.6300048828125,-0.0027200099268219,-0.0181302150379384,-0.0125848122900622,0.8155914430229221,155.5,0.0032258064516128,0.0284391534391534,0.0279251344583794,3722.7,0.0249442471297596,0.3130898231082912,3703.461764705882,5.0,6.875999927520752,1.875999927520752,5.4,-0.018181818181818,5.68,0.7,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,4.032084583605403,305.69944000980104,0.0061537895202175,0.5458573554979003,66.79316267689211,-1.061423375680178,-0.3164946173518217,0.0,9.57738156534202e-06,5.357928027337693e-06,0.0199904226184346,0.0284391534391534,0.0284391534391534,-0.2720009926821943,-1.9783696215788709,-4.576312491135854,-4.576312491135854,-4.576312491135854,0.0377692617248728,1.0,0.0222126824035759,0.0267973611673386,0.0210499267710588,0.0287239584136016,0.0392727722826891,0.0397280984493149,0.0397280984493149,0.0411921254739946,0.0383861373919811,0.0435301855163305,0.0085829648491466,28.608366905288907
1996-05-10,192,4268.0,1609.0,652.0900268554688,0.0103030868692806,0.0188476755191893,-0.0133451254212454,0.8451896947300801,155.5,0.0032258064516128,0.0284391534391534,0.0279251344583794,3722.7,0.0249442471297596,0.3130898231082912,3703.461764705882,4.989999771118164,6.739999771118164,1.75,5.4,-0.018181818181818,5.68,0.71,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,3.896084427202816,296.2186564247663,0.0061537895202175,0.5458573554979003,67.42812064775418,-0.3824595565101703,-0.3181154895466918,0.0,2.3119620082244496e-05,1.890016654424017e-05,0.0199768803799177,0.0284391534391534,0.0284391534391534,0.0,-0.7851669104459884,-4.576312491135854,-4.576312491135854,-4.576312491135854,0.0413980704667453,1.0,0.0442638106034962,0.0544762620237135,0.0587225621107323,0.0482053402122779,0.0377692617248728,0.0222126824035759,0.0267973611673386,0.0210499267710588,0.0287239584136016,0.0392727722826891,0.0091865284084587,27.86889963730933
1996-05-17,193,4272.0,1613.0,664.8499755859375,-0.0008566128743622,0.0316588882328003,0.0384044965673502,0.881295945298399,156.1,0.0038585209003214,0.02832674571805,0.0276815299348835,3730.6,0.023933688313114,-0.0405127006394968,3711.963333333333,5.0,6.692999839782715,1.6929998397827148,5.4,-0.018181818181818,5.68,0.62,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,3.86032526797771,296.534029556738,0.0082736566819949,0.5458573554979003,67.87993145852138,0.1045559329033807,-0.3194121873025892,0.0,2.2038776610090734e-05,1.781932307208641e-05,0.0199779612233899,0.0284391534391534,0.0284391534391534,-0.0856612874362252,-0.1126802925946269,-4.191710552498398,-4.547779543501764,-4.547779543501764,0.0006461974194114,1.0,0.003485588054862,0.0113829997287369,0.0289529713231468,0.0413980704667453,0.0442638106034962,0.0544762620237135,0.0587225621107323,0.0482053402122779,0.0377692617248728,0.0222126824035759,0.0092032534449252,27.69777369872046
1996-05-24,194,4277.0,1618.0,676.0,-0.0035670867178402,0.0411921254739946,0.0255626867241547,0.9128466657472752,156.1,0.0038585209003214,0.02832674571805,0.0276815299348835,3730.6,0.023933688313114,-0.0405127006394968,3711.963333333333,5.039999961853027,6.675000190734863,1.635000228881836,5.4,-0.018181818181818,5.68,0.63,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,3.842325618929858,287.0532459717024,0.0084966096955714,0.5458573554979003,68.47698871145872,0.7456190341486462,-0.3210330594974628,0.0,2.203877661008727e-05,1.781932307208294e-05,0.0199779612233899,0.0284391534391534,0.0284391534391534,-0.3567086717840283,-0.3567086717840283,-4.112500385731905,-4.461840790921792,-4.461840790921792,-0.0170690079101357,0.0,-0.0158452256747558,-0.016623341061521,-0.0102405044938047,0.0004662669323565,0.0006461974194114,0.003485588054862,0.0113829997287369,0.0289529713231468,0.0413980704667453,0.0442638106034962,0.0084215097770651,26.761083835460678
1996-06-07,195,4288.0,1628.0,673.3099975585938,0.0004159818277518,0.0544762620237135,0.0011901415458548,0.9052348873435831,156.1,0.0038585209003214,0.02832674571805,0.0276815299348835,3730.6,0.023933688313114,-0.0405127006394968,3711.963333333333,5.119999885559082,6.918000221252441,1.7980003356933594,5.6,0.0,5.566666666666666,0.53,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,4.085325649447436,266.1955220846253,0.00033411565615,0.5458573554979003,69.93065152284149,2.296094711808877,-0.3245989783261791,0.0,2.2038776610090734e-05,1.781932307208641e-05,0.0199779612233899,0.0284391534391534,0.0284391534391534,0.0,-0.7974136438097906,-3.640331292321432,-4.461248779764657,-4.461248779764657,-0.0304444829763946,0.0,-0.0309533634874566,-0.0002378570612464,0.008881489247591,0.008881489247591,0.0101028362849049,-0.0015929839284998,0.0009282336831495,-0.0116626244709373,-0.01478243379245,-0.0105769591924002,0.0094216646807619,22.92064658627148
1996-06-14,196,4293.0,1633.0,665.8499755859375,-0.0030991845987293,0.003485588054862,-0.0068990345326525,0.8841256001293865,156.4,0.0019218449711724,0.0282708744247206,0.0274385660804464,3721.7,0.0173304540360275,-0.2758970615268022,3719.226229508197,5.070000171661377,6.935999870300293,1.865999698638916,5.6,0.0,5.566666666666666,0.66,0.0,25.81,0.0376522702104098,-1.5425349843954517,-0.013301390664155,-0.0937500000000001,0.4062499999999995,-0.0487156145313562,100.776079719245,-0.00118179784671,-0.7629917763562364,100.73829963400094,0.1704545454545454,-0.5462662337662338,0.0953060829823696,4.108912427828228,247.81473849959,-0.0020544098275916,0.5458573554979003,70.77718212075268,3.186631158028021,-0.3262198505210492,0.0,2.1501552635767168e-05,1.728209909776284e-05,0.0199784984473642,0.0284391534391534,0.0284391534391534,-0.3099184598729385,-1.1079624541008026,-3.640331292321432,-4.461248779764657,-4.461248779764657,-0.0570726974675868,0.0,-0.034153378477188,-0.0377065873252959,-0.023952594961312,-0.0275653081431908,-0.0304444829763946,-0.0309533634874566,-0.0002378570612464,0.008881489247591,0.008881489247591,0.0101028362849049,0.0033920384821464,22.524742880389606
